Unnamed: 0,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Change Information,Unnamed: 10,Unnamed: 11,Unnamed: 12
BMS ID of Linked GDM Global/Regional Attribute,GDD Name of Linked GDM Global/Regional Attribute,GDD Name of Technical Attribute,Technical Attribute is Conditional/ Optional,BMS ID,GDD Name,Attribute Definition (GDD),short xPath,GDSN Technical Attribute,Change Type,WR Number,Detailed Change Information,Release Version
66,nan,nan,nan,66,tradeItemUnitDescriptorCode,"Describes the hierarchical level of the trade item. The attribute tradeItemUnitDescriptorCode is mandatory. Examples: ""CASE"", ”PALLET”.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemUnitDescriptorCode,NO,nan,nan,nan,nan
68,nan,nan,nan,68,additionalTradeItemIdentification,Alternative means to the Global Trade Item Number to identify a trade item.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/additionalTradeItemIdentification,NO,nan,nan,nan,nan
115,nan,nan,nan,115,referencedTradeItemTypeCode,"A code depicting the type of trade item that is referenced for a specific purpose for example substitute, replaced by, equivalent trade items.",/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/referencedTradeItem/referencedTradeItemTypeCode,NO,nan,nan,nan,nan
127,nan,nan,nan,127,contactTypeCode,The  general category of the contact party for a trade item for example Purchasing.,/catalogue_item_notification:catalogueItemNotificationMessage/transaction/documentCommand/catalogue_item_notification:catalogueItemNotification/catalogueItem/tradeItem/tradeItemContactInformation/contactTypeCode,NO,nan,nan,nan,nan
204,nan,nan,nan,204,animalNutrientTypeCode,A code identifying nutrients contained in the animal food or nutrition product.,animalFeedingModule/animalFeeding/animalFeedingDetail/animalNutrientDetail/animalNutrientTypeCode,NO,nan,nan,nan,nan
208,nan,nan,nan,208,animalNutrientQuantityContained,"Measurement value indicating the amount of the nutrient contained in the animal food or nutrition product. It is expressed relative to the animal nutrient quantity contained basis measurement.  For example, 3 grams in the case of 3 grams per 12 kilogram.  Allows for the representation of the same value in different units of measure but not multiple values.",animalFeedingModule/animalFeeding/animalFeedingDetail/animalNutrientDetail/animalNutrientQuantityContained,NO,nan,nan,nan,nan
370,nan,nan,nan,370,allergenStatement,"Textual description of the presence or absence of allergens as governed by local rules and regulations, specified as one string.",allergenInformationModule/allergenRelatedInformation/allergenStatement,NO,nan,nan,nan,nan
375,nan,nan,nan,375,allergenTypeCode,Code indicating the type of allergen.,allergenInformationModule/allergenRelatedInformation/allergen/allergenTypeCode,NO,nan,nan,nan,nan
376,nan,nan,nan,376,levelOfContainmentCode,Code indicating the level of presence of the allergen.,allergenInformationModule/allergenRelatedInformation/allergen/levelOfContainmentCode,NO,nan,nan,nan,nan
386,nan,nan,nan,386,animalNutritionalClaim,Free text field for any additional nutritional claims in relations to animal feed.,animalFeedingModule/animalNutritionalClaim,NO,nan,nan,nan,nan
388,nan,nan,nan,388,feedType,"Type of pet food or feed given to wild or domestic animals in the course of animal husbandry, e.g. feed material, complete feed, complementary feed.",animalFeedingModule/feedType,NO,nan,nan,nan,nan
389,nan,nan,nan,389,targetedConsumptionBy,The type of animal this food is intended to be consumed by.,animalFeedingModule/targetedConsumptionBy,NO,nan,nan,nan,nan
399,nan,nan,nan,399,feedLifestage,Identifies the life-stage of the animal for which a trade item has been designed for example Adult.,animalFeedingModule/animalFeeding/feedLifestage,NO,nan,nan,nan,nan
401,nan,nan,nan,401,maximumWeightOfAnimalBeingFed,The highest weight (in a weight range) of the animal to be fed by the trade item.  This value qualifies the quantity of feed for the feed life-stage.,animalFeedingModule/animalFeeding/maximumWeightOfAnimalBeingFed,NO,nan,nan,nan,nan
403,nan,nan,nan,403,minimumWeightOfAnimalBeingFed,The lowest weight (in a weight range) of the animal to be fed by the trade item.  This value qualifies the quantity of feed for the feed lifestage.,animalFeedingModule/animalFeeding/minimumWeightOfAnimalBeingFed,NO,nan,nan,nan,nan
416,nan,nan,nan,416,feedingAmount,The amount of feed which is specified for the feed life-stage and qualified by the weight of animal being fed.,animalFeedingModule/animalFeeding/animalFeedingDetail/feedingAmount,NO,nan,nan,nan,nan
420,nan,nan,nan,420,maximumFeedingAmount,The maximum amount of feed which is specified for the feed life-stage and qualified by the weight of animal being fed.,animalFeedingModule/animalFeeding/animalFeedingDetail/maximumFeedingAmount,NO,nan,nan,nan,nan
422,nan,nan,nan,422,minimumFeedingAmount,The minimum amount of feed which is specified for the feed life-stage and qualified by the weight of animal being fed.,animalFeedingModule/animalFeeding/animalFeedingDetail/minimumFeedingAmount,NO,nan,nan,nan,nan
424,nan,nan,nan,424,recommendedFrequencyOfFeeding,"How frequently it is recommended to feed an animal the quantity of feed within a time period for the specified feed life-stage. Examples: 2 feedings per day,  maximum 2 chew sticks  and/or 2 portions per day.",animalFeedingModule/animalFeeding/animalFeedingDetail/recommendedFrequencyOfFeeding,NO,nan,nan,nan,nan
613,nan,nan,nan,613,batteryTechnologyTypeCode,"The type of battery family (e.g. Lithium, NiMH) of batteries used by the product.",batteryInformationModule/batteryDetail/batteryTechnologyTypeCode,NO,nan,nan,nan,nan
614,nan,nan,nan,614,batteryTypeCode,"Type of battery required to operate the game. If “Are Batteries Required” or if “Quantity of Batteries"" is populated or if ""Are Batteries Included = “Yes” this attribute is required.",batteryInformationModule/batteryDetail/batteryTypeCode,NO,nan,nan,nan,nan
615,nan,nan,nan,615,batteryWeight,The weight of each battery included with or built into the trade item.,batteryInformationModule/batteryDetail/batteryWeight,NO,nan,nan,nan,nan
789,nan,nan,nan,789,consumerStorageInstructions,"Expresses in text the consumer storage instructions of a product which are normally held on the label or accompanying the product. This information may or may not be labeled on the pack. Instructions may refer to a suggested storage temperature, a specific storage requirement.",consumerInstructionsModule/consumerInstructions/consumerStorageInstructions,NO,nan,nan,nan,nan
791,nan,nan,nan,791,consumerUsageInstructions,"Expresses in text the consumer usage instructions of a product which are normally held on the label or accompanying the product. This information may or may not be labeled on the pack. Instructions may refer to a the how the consumer is to use the product, This does not include storage, food preparations, and drug dosage and preparation instructions.",consumerInstructionsModule/consumerInstructions/consumerUsageInstructions,NO,nan,nan,nan,nan
914,nan,nan,nan,914,catchMethodCode,"The catch method for fish and seafood as specified by FAO, Fisheries and Aquaculture Department of the Food and Agriculture Organization of the United Nations. This required attribute will help the global retail industry to fulfil the EU requirements for a common fisheries policy.",dairyFishMeatPoultryItemModule/dairyFishMeatPoultryInformation/fishReportingInformation/fishCatchInformation/catchMethodCode,NO,nan,nan,nan,nan
915,nan,nan,nan,915,productionMethodForFishAndSeaFoodCode,"The production method for fish and seafood is a GS1 maintained code list, derived from the Fisheries and Aquaculture Department of the Food and Agriculture Organization (FAO) of the United Nations. This attribute will help the global retail industry to fulfill the EU requirements for a common fisheries policy.",dairyFishMeatPoultryItemModule/dairyFishMeatPoultryInformation/fishReportingInformation/fishCatchInformation/productionMethodForFishAndSeaFoodCode,NO,nan,nan,nan,nan
916,nan,nan,nan,916,storageStateCode,A code depicting that the referred product was previously frozen or not.,dairyFishMeatPoultryItemModule/dairyFishMeatPoultryInformation/fishReportingInformation/fishCatchInformation/storageStateCode,NO,nan,nan,nan,nan
1066,nan,nan,nan,1066,dietTypeCode,Code indicating the diet the product is suitable for.,dietInformationModule/dietInformation/dietTypeInformation/dietTypeCode,NO,nan,nan,nan,nan
1175,nan,nan,nan,1175,dutyFeeTaxCategoryCode,"Depicts the applicability of the tax rate or amount for a trade item for example zero, low or exempt.",dutyFeeTaxInformationModule/dutyFeeTaxInformation/dutyFeeTax/dutyFeeTaxCategoryCode,NO,nan,nan,nan,nan
1258,nan,nan,nan,1258,geneticallyModifiedDeclarationCode,A statement of the presence or absence of genetically modified protein or DNA.,farmingAndProcessingInformationModule/tradeItemFarmingAndProcessing/geneticallyModifiedDeclarationCode,NO,nan,nan,nan,nan
1259,nan,nan,nan,1259,growingMethodCode,"The process through which the item has been grown, cultivated, reared, and/or raised.",farmingAndProcessingInformationModule/tradeItemFarmingAndProcessing/growingMethodCode,NO,nan,nan,nan,nan
1268,nan,nan,nan,1268,ingredientStatement,Information on the constituent ingredient make-up of the product as specified.,foodAndBeverageIngredientModule/ingredientStatement,NO,nan,nan,nan,nan
1273,nan,nan,nan,1273,levelOfContainmentCode,Code indicating the level of presence of the additive.,foodAndBeverageIngredientModule/additiveInformation/levelOfContainmentCode,NO,nan,nan,nan,nan
1365,nan,nan,nan,1365,numberOfServingsPerPackageMeasurementPrecisionCode,The total number of servings contained in the package.,foodAndBeveragePreparationServingModule/servingQuantityInformation/numberOfServingsPerPackageMeasurementPrecisionCode,NO,nan,nan,nan,nan
1377,nan,nan,nan,1377,preparationInstructions,Textual instruction on how to prepare the product before serving.,foodAndBeveragePreparationServingModule/preparationServing/preparationInstructions,NO,nan,nan,nan,nan
1379,nan,nan,nan,1379,preparationTypeCode,"A code specifying the technique used to make the product ready for consumption. For example: baking, boiling.",foodAndBeveragePreparationServingModule/preparationServing/preparationTypeCode,NO,nan,nan,nan,nan
1380,nan,nan,nan,1380,servingSuggestion,Free text field for serving suggestion.,foodAndBeveragePreparationServingModule/preparationServing/servingSuggestion,NO,nan,nan,nan,nan
1457,nan,nan,nan,1457,compulsoryAdditiveLabelInformation,"A description of any compulsory label information on the product. For example, the German additives regulation (ZzulV), for products such as meats and sausages, meat products, bread and bread products is needed for the serving counter.",healthRelatedInformationModule/healthRelatedInformation/compulsoryAdditiveLabelInformation,NO,nan,nan,nan,nan
1494,nan,nan,nan,1494,tradeItemFeatureBenefit,Element for consumer facing marketing content to describe the key features or benefits of the style suitable for display purposes.,marketingInformationModule/marketingInformation/tradeItemFeatureBenefit,NO,nan,nan,nan,nan
1498,nan,nan,nan,1498,tradeItemMarketingMessage,Marketing message associated to the Trade item.,marketingInformationModule/marketingInformation/tradeItemMarketingMessage,NO,nan,nan,nan,nan
1506,nan,nan,nan,1506,gradeCodeReference,"A code indicating the degree of refinement, features, or capabilities for a trade item for example the quality grade of a ceramic tile.",marketingInformationModule/marketingInformation/gradeCodeReference,NO,nan,nan,nan,nan
1530,nan,nan,nan,1530,tradeItemKeyWords,"Words or phrases that enables web search engines to find trade items on the internet for example Shampoo, Lather, Baby.",marketingInformationModule/marketingInformation/tradeItemKeyWords,NO,nan,nan,nan,nan
1558,nan,nan,nan,1558,targetConsumerAge,Identifies the target consumer age range for which a trade item has been designed.,marketingInformationModule/marketingInformation/targetConsumer/targetConsumerAge,NO,nan,nan,nan,nan
1623,nan,nan,nan,1623,nonfoodIngredientStatement,Information on the constituent ingredient make-up of the product as specified for non-food items.,nonfoodIngredientModule/nonfoodIngredientStatement,NO,nan,nan,nan,nan
1664,nan,nan,nan,1664,depth,"The depth of the unit load, as measured according to the GDSN Package Measurement Rules, including the shipping platform unless it is excluded according to the Pallet Type Code chosen.",nonGTINLogisticsUnitInformationModule/nonGTINLogisticsUnitInformation/depth,NO,nan,nan,nan,nan
1666,nan,nan,nan,1666,grossWeight,"The weight of both the unit load (content) and the plat-form upon which the goods are carried, if there is one.",nonGTINLogisticsUnitInformationModule/nonGTINLogisticsUnitInformation/grossWeight,NO,nan,nan,nan,nan
1668,nan,nan,nan,1668,height,"The height of the unit load, as measured according to the GDSN Package Measurement Rules, including the shipping platform unless it is excluded according to the Pallet Type Code chosen.",nonGTINLogisticsUnitInformationModule/nonGTINLogisticsUnitInformation/height,NO,nan,nan,nan,nan
1671,nan,nan,nan,1671,width,"The width of the unit load, as measured according to the GDSN Package Measurement Rules, including the shipping platform unless it is excluded according to the Pallet Type Code chosen.",nonGTINLogisticsUnitInformationModule/nonGTINLogisticsUnitInformation/width,NO,nan,nan,nan,nan
1682,nan,nan,nan,1682,nutritionalClaim,"Free text field for any additional type of product claims like nutritional, health claims,etc.",nutritionalInformationModule/nutritionalClaim,NO,nan,nan,nan,nan
1709,nan,nan,nan,1709,nutritionalClaimNutrientElementCode,"The type of nutrient, ingredient, vitamins and minerals that the nutritional claim is in reference to for example fat, copper, milk.",nutritionalInformationModule/nutritionalClaimDetail/nutritionalClaimNutrientElementCode,NO,nan,nan,nan,nan
1710,nan,nan,nan,1710,nutritionalClaimTypeCode,A code depicting the degree to which a trade item contains a specific nutrient or ingredient in relation to a health claim for example FREE_FROM.,nutritionalInformationModule/nutritionalClaimDetail/nutritionalClaimTypeCode,NO,nan,nan,nan,nan
1712,nan,nan,nan,1712,dailyValueIntakeReference,Free text field specifying the daily value intake base for on which the daily value intake per nutrient has been based. Example: “Based on a 2000 calorie diet.”,nutritionalInformationModule/nutrientHeader/dailyValueIntakeReference,NO,nan,nan,nan,nan
1714,nan,nan,nan,1714,nutrientBasisQuantity,"The basis amount that a nutrient is measured against when it is not serving size. For example, 120 gr in the case of 30 kj per 120 gr.",nutritionalInformationModule/nutrientHeader/nutrientBasisQuantity,NO,nan,nan,nan,nan
1717,nan,nan,nan,1717,preparationStateCode,"Code specifying the preparation state or type the nutrient information applies to, for example, unprepared, boiled, fried.",nutritionalInformationModule/nutrientHeader/preparationStateCode,NO,nan,nan,nan,nan
1718,nan,nan,nan,1718,servingSize,"Measurement value specifying the serving size or portion. In some markets due to regulation this information is used as the basis amount that a nutrient is measured against. Example: Per 30 grams. 1/2 cup, etc. Please refer to the target markets implementation guideline on how to populate this attribute.",nutritionalInformationModule/nutrientHeader/servingSize,NO,nan,nan,nan,nan
1720,nan,nan,nan,1720,servingSizeDescription,A free text field specifying the serving size for which the nutrient information has been stated for example: per 1/3 cup (42 g).,nutritionalInformationModule/nutrientHeader/servingSizeDescription,NO,nan,nan,nan,nan
1732,nan,nan,nan,1732,measurementPrecisionCode,Code indicating whether the specified nutrient content is exact or approximate.,nutritionalInformationModule/nutrientHeader/nutrientDetail/measurementPrecisionCode,NO,nan,nan,nan,nan
1733,nan,nan,nan,1733,nutrientTypeCode,Code from the list of the INFOODS food component tag names.,nutritionalInformationModule/nutrientHeader/nutrientDetail/nutrientTypeCode,NO,nan,nan,nan,nan
1734,nan,nan,nan,1734,quantityContained,Measurement value indicating the amount of nutrient contained in the product. Is expressed relative to the serving size.,nutritionalInformationModule/nutrientHeader/nutrientDetail/quantityContained,NO,nan,nan,nan,nan
1736,nan,nan,nan,1736,dailyValueIntakePercentMeasurementPrecisionCode,Code indicating whether the specified nutrient content for the Daily Value Intake % is exact or approximate or less than etc. One should follow local regulatory guidelines when selecting a precision.,nutritionalInformationModule/nutrientHeader/nutrientDetail/dailyValueIntakePercentMeasurementPrecisionCode,NO,nan,nan,nan,nan
2166,nan,nan,nan,2166,packagingFeatureCode,A packaging feature thatfacilitates the usage of the product by the consumer.  Features do not affect the core composition of the packaging type nor modify its usage.,packagingInformationModule/packaging/packagingFeatureCode,NO,nan,nan,nan,nan
2181,nan,nan,nan,2181,platformTypeCode,"Indicates whether the described despatch unit is delivered on a pallet/platform and on which type of platform. If the despatch unit is delivered on a platform, the platform type must be given here. The range of the platform types/codes is listed in code sets.",packagingInformationModule/packaging/platformTypeCode,NO,nan,nan,nan,nan
2186,nan,nan,nan,2186,packagingTypeCode,"The dominant means used to transport, store, handle or display the trade item as defined by the data source. This packaging is not used to describe any manufacturing process. Data recipients can use this data for:• Space Planning• Data Accuracy (Tolerances)• Supply Chain processes• Recycling process (In combination with packaging materials)• Product buying/procurement decisions• Tax calculations/fees/duties calculation",packagingInformationModule/packaging/packagingTypeCode,NO,nan,nan,nan,nan
2206,nan,nan,nan,2206,packagingMaterialTypeCode,The materials used for the packaging of the trade item for example glass or plastic.This material information can be used by data recipients for: o Tax calculations/fees/duties calculationo Carbon footprint calculations/estimations (resource optimisation)o to determine the material used.,packagingInformationModule/packaging/packagingMaterial/packagingMaterialTypeCode,NO,nan,nan,nan,nan
2261,nan,nan,nan,2261,returnablePackageDepositAmount,The monetary amount for the individual returnable package.,packagingInformationModule/packaging/packageDeposit/returnablePackageDepositAmount,NO,nan,nan,nan,nan
2263,nan,nan,nan,2263,returnablePackageDepositIdentification,In some markets the deposit information is specified by a GTIN giving the type of returnable package on which a deposit is charged. Each deposit code is associated with an amount specified elsewhere. The enumeration list is maintained externally.,packagingInformationModule/packaging/packageDeposit/returnablePackageDepositIdentification,NO,nan,nan,nan,nan
2312,nan,nan,nan,2312,packagingMarkedLabelAccreditationCode,"A marking, on a label, that the trade item received recognition, endorsement, certification by following guidelines by the label issuing agency. This does not represent regulatory labels like CE, ϶ .",packagingMarkingModule/packagingMarking/packagingMarkedLabelAccreditationCode,NO,nan,nan,nan,nan
2334,nan,nan,nan,2334,tradeItemDateOnPackagingTypeCode,Indicates the type of  date marked on the packaging for example Best Before Date.,packagingMarkingModule/packagingMarking/packagingDate/tradeItemDateOnPackagingTypeCode,NO,nan,nan,nan,nan
2776,nan,nan,nan,2776,importClassificationTypeCode,"Imports and exports of trade items typically require classification codes to determine appropriate duties and tariffs. Values include Netherlands Import Code, Harmonized Commodity Description and Coding System, Customs Tariff and INTRASTAT Code, Harmonized Tariff Schedule of the United States, INTRASTAT Combined Nomenclature, Tarif Intégré de la Communauté",placeOfItemActivityModule/importClassification/importClassificationTypeCode,NO,nan,nan,nan,nan
2781,nan,nan,nan,2781,countryOfOriginStatement,A description of the country the item may have originated from or has been processed for example “Made in Germany”.,placeOfItemActivityModule/placeOfProductActivity/countryOfOriginStatement,NO,nan,nan,nan,nan
2783,nan,nan,nan,2783,provenanceStatement,"The place a trade item originates from. This is to be specifically used to enable things such as cities, mountain ranges, regions that do not comply with ISO standards. Examples: Made in Thüringen Mountains, Made in Paris, From the Napa Valley.",placeOfItemActivityModule/placeOfProductActivity/provenanceStatement,NO,nan,nan,nan,nan
2999,nan,nan,nan,2999,referencedFileTypeCode,The type of file that is being referenced for example Safety Data Sheet or Product Image.,referencedFileDetailInformationModule/referencedFileHeader/referencedFileTypeCode,NO,nan,nan,nan,nan
3237,nan,nan,nan,3237,gHSSignalWordsCode,"Words such as ""Danger"" or ""Warning"" used to emphasize hazards and indicate the relative level of severity of the hazard. For GHS these are assigned to a GHS hazard class and category. Some lower level hazard categories do not use signal words.",safetyDataSheetModule/safetyDataSheetInformation/gHSDetail/gHSSignalWordsCode,NO,nan,nan,nan,nan
3238,nan,nan,nan,3238,gHSSymbolDescriptionCode,"A code depicting the symbols which convey health, physical and environmental hazard information, assigned to a hazard class and category for example GHS.Pictograms include the harmonized hazard symbols plus other graphic elements, such as borders, background patterns or colours that are intended to convey specific information.Examples of all the pictograms and downloadable files for GHS can be accessed on the UN website for the GHS.",safetyDataSheetModule/safetyDataSheetInformation/gHSDetail/gHSSymbolDescriptionCode,NO,nan,nan,nan,nan
3241,nan,nan,nan,3241,hazardStatementsDescription,A description of standard phrases assigned to a hazard class and category that describe the nature of the hazard..,safetyDataSheetModule/safetyDataSheetInformation/gHSDetail/hazardStatement/hazardStatementsDescription,NO,nan,nan,nan,nan
3245,nan,nan,nan,3245,precautionaryStatementsDescription,A description of the measures listed on a hazardous label to minimize or prevent adverse effects.,safetyDataSheetModule/safetyDataSheetInformation/gHSDetail/precautionaryStatement/precautionaryStatementsDescription,NO,nan,nan,nan,nan
3506,nan,nan,nan,3506,descriptionShort,A free form short length description of the trade item that can be used to identify the trade item at point of sale.,tradeItemDescriptionModule/tradeItemDescriptionInformation/descriptionShort,NO,nan,nan,nan,nan
3508,nan,nan,nan,3508,functionalName,Describes use of the product or service by the consumer. Should help clarify the product classification associated with the GTIN.,tradeItemDescriptionModule/tradeItemDescriptionInformation/functionalName,NO,nan,nan,nan,nan
3515,nan,nan,nan,3515,regulatedProductName,"The prescribed, regulated or generic product name or denomination that describes the true nature of the item and is sufficiently precise to distinguish it from other products according to country specific regulation.",tradeItemDescriptionModule/tradeItemDescriptionInformation/regulatedProductName,NO,nan,nan,nan,nan
3517,nan,nan,nan,3517,tradeItemDescription,"An understandable and useable description of a trade item using brand and other descriptors.This attribute is filled with as little abbreviation as possible while keeping to a reasonable length.This should be a meaningful description of the trade item with full spelling to facilitate message processing. Retailers can use this description as the base to fully understand the brand, flavour, scent etc. of the specific GTIN in order to accurately create a product description as needed for their internal systems.Examples:• GS1 Brand Base Invisible Solid Deodorant AP Stick Spring Breeze• GS1 Brand Laundry Detergent Liquid Compact Regular Instant Stain 1• GS1 Brand Hair Colour Liquid Light to Medium Blonde.",tradeItemDescriptionModule/tradeItemDescriptionInformation/tradeItemDescription,NO,nan,nan,nan,nan
3531,nan,nan,nan,3531,tradeItemFormCode,"A code representation of the form of the actual trade item, not the packaging for example OBLONG.",tradeItemDescriptionModule/tradeItemDescriptionInformation/tradeItemFormCode,NO,nan,nan,nan,nan
3552,nan,nan,nan,3552,colourDescription,A description of a colour of an object.,tradeItemDescriptionModule/tradeItemDescriptionInformation/colour/colourDescription,NO,nan,nan,nan,nan
3587,nan,nan,nan,3587,handlingInstructionsCodeReference,Defines the information and processes needed to safely handle the trade item.,tradeItemHandlingModule/tradeItemHandlingInformation/handlingInstructionsCodeReference,NO,nan,nan,nan,nan
3607,nan,nan,nan,3607,stackingFactorTypeCode,"Indicates the supply chain process that the particular product may be stacked in. From a supply chain perspective, these values can differ from a storage perspective, truck transport, rail, etc. If a retailer is shipping between warehouses or store, they need the information to support their supply chain. For example a truck can only be stack 2 pallets high, but in a warehouse that can be 3 pallets",tradeItemHandlingModule/tradeItemHandlingInformation/tradeItemStacking/stackingFactorTypeCode,NO,nan,nan,nan,nan
3709,nan,nan,nan,3709,itemPeriodSafeToUseAfterOpening,The period after the opening where the product is still safe to be used. the period of time after opening that the product may be used without any harm to the consumer. This mention MUST take the form of number of months or number of years for example 50 MON.,tradeItemLifespanModule/tradeItemLifespan/itemPeriodSafeToUseAfterOpening,NO,nan,nan,nan,nan
3721,nan,nan,nan,3721,depth,"The depth of the trade item, as measured according to the GDSN Package Measurement Rules.  If the trade item is a unit load, include the shipping platform unless it is excluded according to the Platform Type Code chosen.",tradeItemMeasurementsModule/tradeItemMeasurements/depth,NO,nan,nan,nan,nan
3725,nan,nan,nan,3725,height,"The height of the trade item, as measured according to the GDSN Package Measurement Rules.  If the trade item is a unit load, include the shipping platform unless it is excluded according to the Platform Type Code chosen.",tradeItemMeasurementsModule/tradeItemMeasurements/height,NO,nan,nan,nan,nan
3733,nan,nan,nan,3733,netContent,"The amount of the trade item contained by a package, usually as claimed on the label. For example, Water 750ml - net content = ""750 MLT"" ; 20 count pack of diapers, net content = ""20 ea."". In case of multi-pack, indicates the net content of the total trade item. For fixed value trade items use the value claimed on the package, to avoid variable fill rate issue that arises with some trade item which are sold by volume or weight, and whose actual content may vary slightly from batch to batch. In case of variable quantity trade items, indicates the average quantity.",tradeItemMeasurementsModule/tradeItemMeasurements/netContent,NO,nan,nan,nan,nan
3739,nan,nan,nan,3739,width,"The width of the trade item, as measured according to the GDSN Package Measurement Rules.  If the trade item is a unit load, include the shipping platform unless it is excluded according to the Platform Type Code chosen.",tradeItemMeasurementsModule/tradeItemMeasurements/width,NO,nan,nan,nan,nan
3741,nan,nan,nan,3741,netContentStatement,"The statement corresponding to the net content descriptions as stated on the packaging (e.g. ""4 x 100 gr = 400 gr"").",tradeItemMeasurementsModule/tradeItemMeasurements/netContentStatement,NO,nan,nan,nan,nan
3759,nan,nan,nan,3759,depth,"The depth of the unit load, as measured according to the GDSN Package Measurement Rules, including the shipping platform unless it is excluded according to the Pallet Type Code chosen.",tradeItemMeasurementsModule/tradeItemMeasurements/additionalTradeItemDimensions/depth,NO,nan,nan,nan,nan
